global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
964.07210793695	-2.525651263641976	929435.0293019942	6.378914305536308	1012.4730347730442	-5.032713861522552	25.32820881196124	1025101.646142538	918.9861465454102	-0.5337968826294173	844535.5375423821	0.2849391119048838	933.795879406602	799.1926841079874	1.113434	18.760427	0.1016387980441926	0.0752025060048686	-0.0800909424	-0.0090956145	-0.0411222844	0.0551166794	0.0337624843	-0.144492847	-0.0300326145	0.1257259156	0.009314051	0.0140337222	-0.1329563933	-0.0118466882	0.1795602041	0.0699984025	0.0087832522	0.1192500329	0.0582636832	-0.0748731325	-0.038457636	-0.0198375631	0.1564172197	0.0676405911	-0.0635253444	0.0857130654	-0.0320759646	0.0777279103	-0.1055009831	0.1255073699	0.1746633473	-0.1059233203	0.0327535317	-0.0733425153	0.0022097119	0.0084180128	0.0219203664	0.0862501754	-0.104358971	-0.087765562	0.0447405653	-0.0514284482	0.2493238421	0.0717950599	-0.0547550948	0.0566385023	-0.0565911087	0.0128517453	-0.0477830639	0.0033641608	0.0227057655	-0.0081020553	-0.088497854	0.0755826737	0.0847011685	0.0046032041	-0.0529376255	-0.1263820127	-0.0182203631	-0.060282367	-0.1417713124	0.0476487296	0.1337882923	0.023967415	0.016289146	-0.0286602491	-0.0075513761	-0.1235110904	0.0304546128	-0.1018061391	-0.126900165	0.0640073375	-0.1369576698	-0.0156329315	0.067036564	-0.0278753544	-0.1595204944	0.0689907077	0.1657568304	0.0602227419	0.0241411393	0.1560951065	0.0589649314	-0.0165054594	0.1941891417	0.0243716361	-0.0041452942	0.1466735123	-0.0069392397	0.0336828564	0.0775251485	0.0369414483	0.0644708153	0.0203352255	-0.0194500925	-0.0599569106	-0.0946101282	0.0690443573	-0.1562629968	-0.0500191826	0.31025235	-0.0703732388	-0.0732590022	-0.0537132399	0.0693573201	0.0587263047	0.0279467009	0.0374121859	0.0435076334	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	-0.0055205908556246	2.6572347734997795e-06	7.060896641496424e-12	3.047692339520596e-05	0.0535779328852896	0.001246577010491	1.5539542430846853e-06	0.0028705948922605	0.0528312152396637	0.0733881176296904	0.0027911373036996	0.0053858158092292	-0.0001299985735151	0.0005400001350778	1.6899629115960862e-08	2.9160014588404224e-07	-3.800445841961597e-05	1.85542086139634e-08	3.442586572904735e-16	1.4443388597683192e-09	6.899755834685698e-05	1.0234098339883136e-08	1.0473676883039876e-16	4.760663057827933e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.7466221719736	-2.3254857649764062	924956.565259201	5.407884043107901	1003.6958889989796	-8.777145774064593	77.03828793917994	1007405.437593452	917.4536214828491	-1.5325250625610352	841721.147571995	2.3486330673777047	931.4938885872824	786.137499279446	1.277575	21.526072	0.0898397931282069	0.0563945438856456	-0.0291336727	0.0964113391	-0.0339198659	0.2368499439	-0.0968769404	-0.042091714	-0.0322522043	-0.0863534154	-0.101971539	0.0543370215	0.0320148861	-0.009052824	-0.0391927734	-0.0703589988	0.08608658	-0.0531432004	0.0011107932	-0.1788200664	-0.1007737286	0.01000471	-0.0732591008	0.0688674032	-0.1471509937	0.0262416285	0.0164336832	-0.0904871367	0.0316388766	0.1453028311	0.0785926854	0.1987952856	-0.0668776381	-0.0371402491	0.0517679726	-0.1835794871	0.103719373	0.1191297226	0.1760244333	0.0412491954	-0.0706776963	-0.0475187578	-0.1129618558	-0.0244617805	-0.0296034422	-0.0773287518	0.0216032571	-0.0574084086	0.0579211484	0.0223481979	0.0019636889	-0.0579610887	-0.0319989901	-0.1847734514	0.1594414557	0.0228028149	0.0105092349	-0.0636947807	0.0585787511	0.0214911595	0.0345183542	-0.1217339454	0.1306547989	-0.083155024	-0.1412485089	-0.1008337029	0.3249501721	0.096188271	-0.007136762	0.1670619684	-0.0931667383	-0.0897664758	0.0087445799	0.0547164426	0.0651858407	0.0005788528	0.0959544569	-0.131127688	-0.0369728239	-0.0857583993	0.0672267123	0.0491489972	-0.0801897785	0.0785858758	-0.0480923002	0.0383007202	-0.0513296801	-0.0156502631	0.046011544	0.0974780844	0.0296797389	0.1627725984	0.0798605634	-0.0149806302	-0.1830252901	-0.0816380012	-0.0486961166	-0.0373439496	-0.1466788387	0.0206149816	0.0750130951	-0.1268617382	0.0199807683	-0.0553789197	-0.0068703353	0.0380732284	-0.0689883386	-0.1520499187	-0.0043318924	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	-0.0055232639981426	-2.673142517999917e-06	7.145690921538937e-12	3.0506445193178182e-05	0.0758135074158872	0.0222355745305976	0.0004944207747057	0.0057476879066987	0.0934313145255174	0.0406000992858536	0.0087294105339661	0.0016483680620211	-0.0006699987085929	-0.0005400001350778	4.488982695161537e-07	2.9160014588404224e-07	-3.8023012628229935e-05	-1.85542086139634e-08	3.442586572904735e-16	1.445749489326533e-09	6.89873242485171e-05	-1.0234098339883136e-08	1.0473676883039876e-16	4.759250906970035e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.9839288622644	2.2373066902907794	929265.0151047272	5.005541226419882	1004.0703009188531	0.3744119198735234	0.1401842857433777	1008157.1691872764	919.0342390696208	1.5806175867716092	844623.9325822769	2.4983519556117058	934.0102242647746	780.7833949346391	1.201585	20.245708	0.130716222025789	0.0638304485177646	0.0781644317	0.1314740385	-0.0751928023	0.0863211018	0.0593731854	0.1297966222	-0.0559786534	-0.1776100928	-0.0673911763	0.1382871924	0.0666214078	0.0052261671	-0.0816675804	0.0878357809	0.0553398249	-0.1072138941	-0.0641957809	-0.1418505916	-0.1670814822	0.1086315564	-0.001886032	-0.0668448105	-0.1365843769	0.0873790165	0.1011489174	0.0961343605	0.1469927497	0.121292233	-0.1148478514	-0.0087119911	-0.1748548484	0.0463102885	0.1787429122	0.2613173936	-0.0393845338	0.0729907116	-0.0407594314	0.1459777759	-0.1593668505	0.064641941	-0.0221874404	-0.1273593925	-0.0490732187	0.0924259298	-0.0295685429	-0.0383488082	-0.0101609762	0.1792366795	-0.0461540629	-0.0661268986	0.0094542863	-0.2315391829	0.0402332523	-0.0979585921	0.0464034301	-0.0242716606	-0.1069876771	0.0173549596	0.0716910187	-0.0360579018	0.048596038	-0.0988939733	0.096334986	-0.01869561	0.0575475773	0.0501483779	-0.3799496794	-0.0514291819	0.1393437711	-0.1194398061	-0.0137889611	-0.0023602824	-0.2525937696	0.1412278058	-0.0741360285	0.039793245	0.1178207395	-0.0286556485	0.0233585872	0.0030315715	0.0718910092	0.2087567198	-0.196083997	0.0352299916	-0.0721534641	-0.0979546503	0.0887973041	0.0916722993	-0.0716398203	0.1397470905	-0.0074873362	-0.0176299834	-0.0932180309	0.0809614421	0.0250698591	0.0141984604	-0.0667943295	0.0975041762	-0.1603086819	-0.0394262849	-0.0775675458	-0.0625298468	-0.0363405147	0.0422454375	-0.1657242084	-0.1935531466	-0.1580631662	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0354287207066335	0.040951984704776	0.0016770650512602	0.0012551942509086	0.1050132138047246	0.0291997063888374	0.0008526228531943	0.0110277750735968	0.0857841361187752	-0.0076471784067422	0.0073589180096445	5.8479337584544175e-05	-0.0013170144737248	-0.0006470157651319	1.7345271240006122e-06	4.186294003292182e-07	6.625204668675444e-05	0.0001042750593149	1.087328799514351e-08	4.38933369018389e-09	0.0003760435503103	0.0003070562260617	9.428352596330473e-08	1.4140875172997513e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.011189316468	2.0272604542035424	933177.6178846168	4.109784949177553	1009.3681575295454	5.297856610692293	28.067284667456025	1018824.0774345892	919.6342655817668	0.600026512146087	845727.1824321157	0.3600318152781983	934.6094334798566	794.1307159201808	1.111181	18.722469	0.0511628714894643	0.031372357507844	0.0761293369	0.1078217377	-0.1385000417	0.0224503449	-0.1696937885	0.0853061879	-0.0550550852	-0.125213603	-0.0017729824	0.1185156143	0.0343064103	0.2185634705	0.0331072362	-0.0665595344	0.0369985479	-0.0465479212	-0.0132072683	-0.0731302883	-0.2135170023	0.0765164977	0.0237960341	0.0698305834	0.0666849743	0.0055591997	0.0620469738	-0.0343767913	-0.025453549	-0.1070560604	-0.0466350155	0.0352679509	-0.0200310915	0.1223643414	0.0274295365	-0.0432168481	-0.0647710965	0.0918606476	0.088757736	-0.0681060804	0.0491604284	0.0265439634	0.045343017	-0.0949944361	-0.0255403106	-0.0088789239	0.1935499742	0.0605003102	0.1062939917	0.0919725759	-0.0731953243	-0.0491338989	0.0041047938	-0.1156654906	0.0790521647	-0.1915044546	0.0373702403	-0.1249156287	-0.009382486	-0.0651832785	0.1015280575	-0.0248261641	-0.1030728496	0.0591307375	0.052890883	0.0802694149	-0.0088891521	0.0526477695	0.004149177	0.0736169882	0.0466001825	-0.1447596855	0.1679910254	0.0319477774	-0.0237368376	-0.0677911188	-0.0055009612	-0.0491085789	-0.007450528	-0.0045482959	-0.026636374	0.0719597885	0.0942057194	0.0559950688	-0.0331173897	0.0304989317	-0.0823840645	0.057580793	0.1436250398	0.0696660942	-0.0951630229	0.1229319628	0.0071915747	0.0488454095	-0.0608243808	0.0076686549	0.165950219	0.0059334285	-0.021168516	0.0510686677	-0.0745517084	-0.1281738014	-0.0334539972	-0.0163588254	-0.0105308417	-0.0327761379	-0.0585537262	-0.0548568693	-0.0400314776	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.035424003116617	-4.717590016495299e-06	2.2255655563736116e-11	0.001254859996806	0.0758075156457493	-0.0292056981589753	0.0008529728049531	0.0057467794283805	0.0779615652289749	-0.0078225708898002	0.0060780056529517	6.11926153259509e-05	-0.0014065491794762	-8.953470575139987e-05	1.9783805942851715e-06	8.016463533989756e-09	0.0002172059416094	0.0001509538949226	2.2787078392317123e-08	4.7178421070426084e-08	0.0004181526466497	4.2109096339400026e-05	1.7731759945208727e-09	1.7485163590014888e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.450015093182	-0.5611742232860024	932093.7316434252	0.3149165088806481	1007.2396298254322	-2.128527704113253	4.530630187177636	1014531.6718908736	918.9090507507324	-0.7252148310344637	844393.843551612	0.5259365511523457	932.8991993199884	798.3104637590035	1.016278	17.12344	0.0616286991296678	0.0309951054712833	0.0428446643	0.0720578638	-0.1443102935	0.0339499265	-0.1200374033	0.0645763859	-0.0060253493	-0.0442846781	0.0181739761	0.1717975292	0.0039836039	0.1150937557	0.1634802125	-0.1325782051	0.0416482962	-0.0271578886	-0.0412237862	-0.1441441655	-0.1789601453	-0.1346293409	0.0017271442	0.0221690388	0.0069053233	-0.021707794	0.0030677544	0.1081000948	0.0078085539	-0.0229265521	-0.0296564714	0.0510786879	0.1239272418	0.0496357942	0.1909993312	0.0207048585	0.21846885	-0.0598525795	0.0697054628	-0.1238196056	0.1232515052	0.0346332965	0.0124517883	0.1074728218	-0.0795291166	0.1397103906	0.0178091861	-0.0827199719	0.1680664245	-0.0965859948	-0.0655902132	-0.0479058063	-0.0261052641	-0.1310516514	0.0548493317	-0.1306877481	-0.0890528486	-0.0789171559	0.0717331116	0.0173729388	-0.0198544944	-0.05566825	0.0326307566	-0.096354881	0.2062407165	-0.0116168396	-0.0555294933	0.0931181828	0.009454146	-0.0423351107	-0.1476723968	-0.0078898014	-0.0563539356	0.0616324253	-0.1154676079	-0.0573557039	-0.1295849144	0.0412951164	-0.2052446414	-0.0900987879	-0.067180353	0.1467762552	0.084084906	-0.2843046468	-0.0735174325	0.0263801421	-0.1100836245	0.0566156505	0.1049073236	0.1104716327	-0.063498179	0.1134972391	0.0048839091	-0.0348426226	-0.0720176352	-0.031477304	-0.0427705261	-0.041261029	0.0157215695	-0.009036046	-0.0660671934	-0.0459216899	-0.129281298	0.0702126572	-0.0035697828	-0.0248012255	-0.1818762811	0.037392067	-0.0922329184	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0458035075456138	0.0103795044289967	0.0001077341121915	0.0020979613034811	0.0564378677871246	-0.0193696478586246	0.0003751832581671	0.0031852329203569	0.0962442296579269	0.0182826644289519	0.0092629517424477	0.0003342558186216	-0.0014059982744192	5.50905057000034e-07	1.976831147669768e-06	3.034963818282107e-13	6.673338233120774e-07	-0.000216538607786	4.688896866193722e-08	4.453344317363149e-13	0.0004730007820685	5.484813541880001e-05	3.008317958919024e-09	2.2372973983741265e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.979278768346	-1.4707363248359115	929256.0498947406	2.163065337191844	1005.7642785260778	-1.475351299354429	2.1766614565068023	1011561.7839590816	919.2871312459308	0.3780804951984464	845088.8296743733	0.1429448608495024	934.5539259963818	791.2761369735475	1.131673	19.067738	0.09413192726955	0.0532567397690508	0.1237146388	0.1220235045	-0.0528629614	0.0276220279	0.0729151924	0.0818544306	-0.0347380984	-0.1274214431	0.0163880719	0.1332909046	-0.0933957069	-0.0987392551	0.0157064181	-0.0977696739	0.0609180015	-0.1930801857	-0.1491225952	-0.059489744	-0.0138865349	-0.0312211486	-0.0798485359	-0.01268308	0.036348959	-0.0139639412	0.007987276	0.1421746617	0.0556957229	-0.0957282344	0.0759007264	0.1321582762	0.1372788539	-0.0275677665	-0.0090805288	0.1051856498	0.0630470137	0.0634032441	0.02710464	0.1219119868	-0.0082665596	0.0559734957	-0.0330649744	0.18437509	-0.0509095854	0.0119758165	0.0964967134	-0.0206663756	-0.0707770207	-0.1999267791	-0.0759160143	-0.0649660809	0.058206769	-0.204640294	-0.0829249286	-0.0136597301	-0.0050933172	0.1262915657	0.0983965188	0.0118176235	-0.0097780688	-0.0606179353	0.131008489	-0.0095553904	0.0348524081	0.0499539687	-0.0755727944	0.0549659302	0.1063530473	-0.0705322406	-0.027075693	-0.0251728053	-0.0650171792	0.1511738989	-0.1099448441	0.0186408339	-0.0717567331	-0.077185716	-0.0129765481	0.0016788745	-0.154013778	-0.0652066355	0.0093720647	-0.0620587729	-0.0544729862	0.0343691349	-0.0953885355	-0.1488932044	0.1215677293	0.0745028426	-0.0905220906	0.1011579287	-0.0290815675	-0.0632108647	-0.0134030446	0.0751876024	-0.0506498631	-0.0124388646	0.0080479223	-0.0215642733	-0.0641475043	0.1850077499	-0.0653321681	0.0108076512	0.0416778813	0.0051774728	0.0928375851	0.0789266888	0.0665123558	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0380286332231776	-0.0077748743224361	6.044867072967771e-05	0.0014461769448229	0.100394341475166	0.0439564736880414	0.0019321715790874	0.0100790238002322	0.1017879253314077	0.0055436956734808	0.0103607817432722	3.0732561720169744e-05	-0.0018830036971713	-0.0004770054227521	3.5457029235607844e-06	2.2753417333490965e-07	7.996618951455758e-07	1.3232807183349848e-07	1.7510718595171536e-14	6.394591465478139e-13	0.0002130008611806	-0.0002599999208879	6.759995886171428e-08	4.536936686367724e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.2079677978508	1.2286890295047217	931626.4211004568	1.5096767312252544	1005.8008916706382	0.0366131445604196	0.0013405223546021	1011635.4336854508	919.4013003667196	0.1141691207888015	845298.751116015	0.0130345881416879	934.753350691362	792.9251479396114	1.012793	17.064709	0.0532474274775814	0.0305391177022474	0.1491449568	0.1152421164	-0.0556649952	-0.0628613522	0.0879136118	0.0916985187	-0.0253020819	-0.1780681327	0.0207218642	0.1050343035	-0.0647968393	0.0539595738	-0.0170690022	0.0106542795	0.0621570341	-0.1379624182	-0.1003102007	0.0735357081	-0.0775009942	-0.0545841827	-0.1882312963	-0.0428936188	0.055107939	0.1343189289	-0.0306098896	0.0238971767	-0.1209337099	-0.0207521634	-0.0567967603	-0.036492342	0.101252604	0.0312866519	-0.0855304927	0.017493792	0.1629159463	-0.0829558066	0.0373104461	-0.0325100196	0.1165360082	-0.07240673	0.0041008273	-0.2093991608	0.2015970229	-0.193802406	0.142934777	-0.0912432087	-0.163717925	-0.0032347942	-0.0483669457	-0.0718947888	0.0956829381	-0.0760497802	-0.084264889	-0.1545911636	-0.0394961968	0.1604427203	0.1013223262	-0.1768509684	0.1275689382	0.0962646942	0.0312447107	0.0632911272	0.1168870884	0.0257866961	-0.0520406703	-0.0729662287	0.0942886879	0.0169706653	-0.117092167	0.0021764031	0.0781343237	-0.0527542266	0.0733005246	0.1320397933	-0.0357849261	-0.1587541167	-0.0541722744	0.1919263756	-0.0686652061	0.0376437031	-0.1227381601	0.0847873728	-0.1101320461	0.0311596072	-0.081143979	-0.0401426878	0.1769766483	0.021779665	-0.0935486481	0.0726901385	-0.0695370954	0.0015118762	0.0807646663	0.1793453991	0.0300408872	0.0643794214	0.0477945847	0.018956331	-0.086215647	0.0881860399	-0.0489124647	-0.0683953887	0.0063728305	-0.0063565934	0.0277649283	-0.0078192866	0.0416938315	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0385421642133962	0.0005135309902185	2.637140779148956e-07	0.0014854984222523	0.1052915213992236	0.0048971799240575	2.398237120859276e-05	0.0110863044785631	0.1018395261787503	5.160084734261161e-05	0.0103712890923123	2.6626474464755076e-09	-0.0023250172206843	-0.0004420135235129	5.405705076478546e-06	1.953759549683773e-07	0.0003714193961108	0.0003706197342156	1.3735898739008232e-07	1.3795236780731136e-07	6.993180459000255e-05	-0.0001430690565905	2.0468754953723577e-08	4.890457293214302e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.1419863341454	0.9340185362946158	933430.337757688	0.8723906261419366	1011.0148258780292	5.213934207391048	27.18510991900252	1022150.9781451818	919.6210514068604	0.2197510401407498	845702.8781906593	0.0482905196429414	935.0128844533432	799.8022470524702	1.175814	19.811489	0.1069518410377623	0.0669773101639326	0.0600411626	0.0620989856	-0.1232902022	0.0257414778	-0.1702185175	0.0594476794	0.016088996	-0.0537540263	0.0832190887	0.0892438739	0.0535195466	0.1635672414	0.086461721	-0.0779392206	0.0097865457	-0.0450199322	0.0016212586	-0.0454617523	-0.2219878631	-0.1284780649	0.0101819181	0.1001741549	0.0932798839	0.0303988046	0.0018841026	-0.0193281333	0.0901694483	0.13722471	0.0568386958	0.0536460344	0.0755544011	0.0122229589	0.0307562598	0.0038256954	-0.021782228	0.0191958983	0.1244033762	-0.0020391814	-0.0166455481	-0.0386538915	-0.0884868984	-0.1663541829	0.1350364584	0.1561433646	-0.0441843042	0.1942399306	0.0253822186	0.0099011314	0.1352154048	-0.0134004835	0.0354263271	-0.0620395814	0.0685255436	-0.2017131349	-0.0290416312	-0.0900729647	0.0711198416	0.043502653	0.0013915824	-0.0725696021	0.0082020913	-0.0808873752	-0.0996701278	-0.0801886161	-0.0366451534	0.0586344716	0.0476830578	0.0269715727	-0.1611332753	-0.0010398508	0.1197232583	-0.1077029769	0.0651117876	0.0325363081	0.0360877548	0.0076273095	0.0033484427	0.0315441721	0.0151849824	-0.2859516021	0.0643351366	-0.0796564645	-0.0525434026	0.019393342	-0.0985575116	0.1331950822	0.1210870876	0.0515211707	-0.0569992716	0.0682228799	0.0421163676	0.0001027529	-0.0619646966	-0.0800350727	0.0827777369	-0.0717219943	0.0603286836	0.0333071141	-0.0298246644	-0.1012049824	-0.0291571755	0.0337176614	-0.0095600566	-0.0614648059	0.0119284649	-0.0394305442	-0.0268809943	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0370686452422148	-0.0014735189711813	2.171258158431489e-06	0.0013740844600931	0.0484862157992438	-0.0568053055999797	0.003226842744307	0.0023509131225308	0.1015379340253872	-0.0003015921533631	0.0103099520461438	9.095782697019363e-08	-0.0017289989891832	0.000596018231501	2.9894375045965274e-06	3.5523773228169857e-07	9.402514098422188e-07	-0.0003704791447009	1.372547966583532e-07	8.840727137102802e-13	6.9000694527299e-05	-9.311100627035478e-07	8.669659488678048e-13	4.761095845249631e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.3601278848968	0.2181415507513975	933851.896765714	0.0475857361642245	1014.8029508533592	3.7881249753299926	14.349890828718856	1029825.0290606854	920.8568916956584	1.2358402887980446	847977.4149833895	1.5273012194164344	935.0361217882074	802.4448345678824	1.29832	21.875601	0.1120308662807314	0.0555258643326511	-0.0357320253	-0.0098022175	-0.1027967319	-0.0983983385	0.0325985856	-0.1710936099	0.0130368591	0.0419799124	0.1475643275	0.0713686548	0.0994752222	-0.1228292796	0.0850346451	-0.0284880766	-0.0186728221	0.0416941688	-0.1873032372	-0.0818121609	0.0589804645	0.0223228229	0.113774791	-0.0191400532	-0.0405851157	-0.0221934068	-0.0803607195	-0.0141113264	0.0519750096	0.0274058617	0.138512731	-0.0150882094	0.1572856444	-0.0658381255	-0.0777434718	-0.0643062167	0.008946059	-0.1425413328	-0.1024803459	0.0082164011	-0.0221410057	-0.1573947078	-0.1040936006	0.1129220448	0.003965481	0.0660712438	-0.0315770715	0.0227484578	0.0833721342	-0.039384224	-0.0006267493	-0.012831183	-0.1053411378	-0.0707270568	-0.1588664356	0.0527248271	-0.1009983211	-0.0569808963	-0.0727210641	-0.0318212533	-0.1676625267	0.0867383415	0.0933585499	-0.110228365	-0.0391056076	-0.146648037	-0.0426547596	-0.0060592965	0.1304470588	0.0211701672	-0.0904030749	0.0724072286	-0.120066197	0.0321879478	0.015365708	-0.0447569193	0.0422710259	0.0865003446	-0.103452484	0.0403200212	-0.0937621652	0.0332785353	0.0799358532	0.1225247024	0.023962827	0.0258570451	-0.0588129453	-0.0489674583	-0.0353244182	0.1704590476	0.0221645141	-0.0237037991	-0.0927133657	-0.0838160602	0.0908969828	-0.1434643256	-0.0459846223	0.0580343115	0.0400771168	0.0973420719	0.0401577282	0.054262438	-0.0498987428	-0.0325305623	-0.0938256544	0.0939815882	0.0414388672	0.0230465145	0.0337340969	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0271123947462541	-0.0099562504959607	9.912692393831769e-05	0.0007350819488767	0.0848882852729389	0.0364020694736951	0.0013251106619677	0.0072060209765798	0.1214274587138675	0.0198895246884802	0.0147446277297079	0.0003955931923336	-0.0020020283404468	-0.0002730293512635	4.008117475952168e-06	7.454502665142225e-08	0.0006419297820499	0.00064098953064	4.108675783901615e-07	4.120738450826321e-07	7.064224507554904e-05	1.641550548250035e-06	2.6946882024599906e-12	4.990326789313933e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.8749111055656	-0.4852167793311537	932914.3439031844	0.2354353229444975	1017.6109893250608	2.808038471701593	7.885080058556219	1035532.125595129	919.2096602121989	-1.6472314834595636	844946.399427426	2.7133715601003945	935.4868658817176	804.9531203779594	1.276696	21.511271	0.0965096429077911	0.0469570993806004	-0.0767942132	-0.0363677454	0.0786970959	-0.1409349472	-0.0038506835	0.1263344089	-0.0728161277	0.0747771365	0.0521572704	-0.0491451218	-0.0060457562	0.0044662671	-0.0371292081	-0.0654918306	0.0500715591	0.0753433937	-0.0123548565	0.1581753054	0.0423315351	0.0026217887	-0.1481367335	-0.0025011025	0.2537750534	0.0696955521	0.0219512041	0.1094512943	0.1151676939	-0.022679915	-0.1721207498	0.0782025192	-0.0172732225	-0.0065038253	-0.1662971026	-0.2776205452	0.0367817187	0.0805574473	0.1608867871	0.0627129688	0.0429498346	-0.1349452567	0.0393516223	-0.0355608523	-0.0409617242	-0.1138865094	-0.1240173461	-0.0418807593	0.0968477913	0.0135065868	0.0190544144	-0.0537638512	-0.0290273712	0.1040686127	-0.0621497724	-0.0067760553	0.0913305782	0.1707891912	-0.0106145839	-0.1534409803	0.0802135555	-0.2022981572	0.0204175012	-0.105831366	-0.0304651107	0.1885017011	-0.0623510325	0.0642513851	0.0939238111	0.0660526711	0.0199258952	0.1284988692	0.0753721869	-0.0207330615	0.1455981244	0.0144071024	0.0981832069	-0.1128523279	0.045828206	-0.2483751756	-0.0611542602	-0.0160484635	0.0193272477	-0.0276023829	0.1326231704	0.0338086137	-0.0107197274	-0.0153571674	-0.0235547856	0.0194678509	-0.0383536116	0.010180226	-0.2345992862	0.0740169132	-0.0325121946	0.1211687753	-0.0162812882	-0.0144197086	-0.019958948	0.0897962971	-0.0577085497	-0.1185604678	-0.0999617277	0.1064567649	0.0183245652	-0.0428485342	0.1068440912	0.0060414853	0.0888175328	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0125992940437811	-0.014513100702473	0.0002106300920001	0.0001587422104016	0.1227613567407814	0.0378730714678424	0.0014343695424083	0.0150703507088373	0.1355671122790056	0.0141396535651381	0.0183784419316685	0.0001999298029421	-0.0021030822874596	-0.0001010539470128	4.422955107826303e-06	1.0211900206865796e-08	0.0004336206680357	-0.0002083091140141	4.339268698138095e-08	1.8802688374772677e-07	0.0003609555274953	0.0002903132824197	8.428180194933009e-08	1.3028889282941028e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
