global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1006.9666192487396	-0.1207547154496069	0.0145817013033155	1013981.772281236	1155.915129171099	-4.422398403712805	1336139.7858466385	19.557607641161564	944.025163420256	0.2352872831326067	891183.5091706411	0.0553601056039234	963.589391282437	871.8599048180812	0.971543	16.773949	0.1164932838048472	0.0751503343508656	-0.1057735673	0.0147528522	0.1080068599	-0.0023236779	-0.0328938941	0.1319224675	-0.0098043587	-0.0528453007	0.1067688923	0.0980216139	0.0862213296	-0.0916853592	-0.1415895738	-0.0189030938	-0.1824116996	0.0577218133	-0.1443451807	-0.0139943789	-0.0695504066	0.0244208198	-0.0514081585	0.0046733218	-0.0440627284	0.0891414212	0.0357233688	-0.0365917092	0.2101820238	0.1247820565	-0.090575285	-0.1234982539	0.0560577905	-0.0737549201	-0.1632965467	0.0864428904	0.0969697426	0.1711701885	-0.0366619981	-0.0411300043	0.1342615974	-0.0349972981	-0.0212767475	0.0422972049	-0.1912843901	0.0951723035	0.0692230917	-0.128947512	-0.1193679774	-0.0727330407	-0.1382156755	0.0444863281	0.1421839163	-0.0802837716	-0.0614833108	0.138459606	-0.0416479852	-0.0819973707	0.0102620736	-0.0400580515	-0.0747372928	-0.0298752452	0.0352897059	-0.1745597126	0.0777522161	-0.1032762252	0.1029850098	0.2580631974	-0.0881277199	-0.0241242832	0.0248037787	0.0748092509	0.048430418	-0.0110516861	0.0941367589	-0.1603314455	0.0466129805	-0.0358345577	-0.0228496871	-0.0108861579	-0.1513258455	-0.1017594837	-0.0017179388	0.0554325024	0.0807166993	-0.0768256832	0.1011195366	0.0530454238	0.0321952548	-0.1097906337	0.0739167679	0.127375525	-0.0008451406	-0.1337489416	-0.0290543218	-0.0798908492	-0.0482959262	0.011262374	-0.1402936756	-0.1176749643	0.0545342917	0.098008186	-0.1168709483	0.0011003724	-0.0010256606	0.0724268278	-0.0320138585	-0.0013345343	0.1130346355	0.0660924577	0.0017330019	-0.0630831501	0.0	0.0	0.0315779437497809	0.0026199498728374	6.864137336180724e-06	0.0009971665314643	0.0705000309076666	0.0655259195431483	0.0042936461319751	0.0049702543579819	0.0851069565658093	0.0335747787423415	0.0072431940558945	0.0011272657675971	0.0033321904529265	0.000185041886093	3.424049960885483e-08	1.1103493214574515e-05	-0.0007916240925762	3.318353088000012e-07	6.26668703947092e-07	1.1011467216639214e-13	0.001729829624686	0.0001100789915285	2.992310530441308e-06	1.2117384375953569e-08
1007.413442784648	0.4468235359084929	0.1996512722417682	1014881.8447032174	1152.8851883752006	-3.029940795898256	1329144.257574922	9.180541226648554	943.8592762440176	-0.1658871762384706	890870.3333518807	0.0275185552403734	963.2071430678452	867.3554687234475	0.8715279999999999	15.047174	0.0340398795219208	0.0189977714007463	-0.0927693339	0.0094669197	0.1234146926	0.0207183513	0.06425393	0.1157993281	0.0040151996	-0.0899733302	0.0163923251	0.0160159907	0.1506185401	-0.0148117038	-0.1127518009	0.0087987876	-0.1069517691	-0.0330302105	-0.1406108307	-0.1023356794	-0.0465212479	-0.0091349253	-0.1372550974	0.0218556709	-0.0637928315	0.0926984556	0.1210218642	-0.0881406016	0.1919380182	0.0817217302	-0.1140828511	0.2114461959	0.2741467279	0.0847178372	0.1000928052	0.1856326835	-0.1125876953	-0.0016169358	0.0457152578	0.0286069525	-0.0742118796	0.0206371163	0.1563934764	0.0012389215	0.0718872693	0.1484472538	-0.0465745163	-0.0548673918	-0.2083243049	0.0115433552	0.0948369178	0.0291110598	0.1059933117	-0.1441798174	-0.0016876291	0.098680973	0.0317786008	-0.0869333659	0.0537553768	-0.0498150305	0.0032110117	0.0122555199	0.0775574269	-0.1458110404	0.155244895	-0.2300715536	0.1187311717	0.1152395366	0.0198688309	-0.081129134	-0.2418706526	-0.2087053362	-0.0955056774	0.0730356051	0.0672475877	-0.0919742085	0.1250793111	0.037017843	-0.1725001873	-0.0831982468	-0.0086275316	0.199889434	-0.0178514208	-0.0040688251	0.1396682481	-0.0115449661	0.0780672762	-0.0263385636	0.0223464747	-0.1067041843	0.0412802128	0.1203100842	-0.0341779459	-0.1171808418	0.0981759422	-0.0398530545	-0.0566438161	0.0916194876	-0.1763232559	-0.1057819154	0.0985876831	0.0509913945	-0.0252699825	-0.1153616003	-0.0707372965	0.0153244489	-0.1462722104	0.0966726021	0.1112750639	0.0600291306	-0.0086588688	-0.074830947	0.0	0.0	0.0374877474229577	0.0059098036731767	3.4925779455493966e-05	0.0014053312068474	0.0850217002213895	0.0145216693137228	0.0002108788796571	0.0072286895085358	0.0850661651690032	-4.079139680610022e-05	0.0072362524565601	1.6639380533927232e-09	0.0033070247462985	-2.5165706628000207e-05	6.333127900865734e-10	1.0936412672630658e-05	-0.0005825776255168	0.0002090464670594	3.393966897527928e-07	4.370042539001681e-08	0.0017669697537629	3.714012907689995e-05	3.122182110712923e-06	1.379389187848789e-09
1008.0525870619337	0.6391442772855953	0.4085054071869259	1016170.0182822574	1156.834579549517	3.9493911743163608	1338266.2444415078	15.597690647767964	943.7560115229976	-0.1032647210199684	890675.4092857963	0.0106636026073319	963.3430878964608	866.6587795204464	0.929757	16.052515	0.059284642401624	0.0347496795440403	-0.0986259314	0.0117163136	0.0994619363	-0.0327455692	-0.0079221487	0.1281317839	0.0301851767	0.0336302155	0.0620661325	-0.0284536413	0.1544889806	0.0389011816	-0.0165887574	-0.0060727666	-0.1009327331	-0.0417741196	0.0480442688	-0.182199804	-0.0876583366	0.0608565589	-0.0266690454	-0.0109801462	0.0175851179	-0.0041816508	0.1469213985	-0.0813082085	-0.1356732521	0.0628498767	-0.1414937729	-0.037125254	-0.185617487	0.1646344245	0.1135873824	0.0905220686	0.1302280021	-0.0392033114	0.0375582921	-0.0394631868	-0.0085311346	-0.0813809453	0.0743151014	0.0443214146	-0.0329943582	0.1679169603	0.0875048488	0.0606536312	-0.0542035656	-0.0653241064	0.0549412816	0.0389508169	0.092365892	-0.0258207659	0.1146488002	0.1642601036	0.1368647587	-0.0060632242	0.0579184256	0.0156346628	-0.0301334735	-0.029864439	0.1892394447	-0.0967747566	0.086799989	0.0600217363	-0.1817397424	-0.0432280197	-0.0011581346	-0.0036738887	-0.0224575933	0.0246841819	0.1401430912	0.1788967348	-0.0014362019	-0.0334201922	0.1193498986	0.0812995124	-0.1401247979	0.0397132445	0.025575121	-0.1574093534	0.0700819288	-0.1291875886	0.0901921993	-0.0732709342	0.0074367325	-0.1462229643	-0.0147231689	-0.0211029039	0.0759648526	0.009394344	-0.0860359731	-0.1336106486	0.0477983381	0.0325427212	-0.0769366411	0.1392193421	-0.1330441279	-0.0890361078	0.0757506601	-0.0758689118	-0.0074894731	-0.0743447233	-0.046554537	-0.0078041222	-0.2011706608	0.0147281496	0.109436623	0.0537956445	-0.0189955306	-0.0857308793	0.0	0.0	0.0422797502096443	0.0047920027866866	2.2963290707612154e-05	0.0017875772777899	0.1090376202484009	0.0240159200270114	0.0005767644147438	0.0118892026294344	0.1097189461664243	0.0246527809974211	0.0120382471478707	0.0006077596109068	0.003243993682855	-6.303106344349987e-05	3.972914958818506e-09	1.0523495014403146e-05	-0.0005591842920629	2.339333345389993e-05	3.126870724898867e-07	5.472480500853537e-10	0.0017369153788502	-3.0054374912699905e-05	3.016875033286334e-06	9.032654513931253e-10
1008.2557543541078	0.2031672921741574	0.0412769486093794	1016579.666188171	1160.0117708751134	3.177191325596368	1345627.3085688166	10.094544719444809	944.8513146752708	1.0953031522732315	892744.0068435876	1.1996889953796783	963.418777975446	867.5943248974474	0.8604629999999999	14.856131	0.098481316389681	0.0598574761827536	-0.0888064059	-0.0036715031	0.0539047681	-0.1108505713	-0.0711622599	0.0907497526	0.0566469125	0.1771400084	0.0452258156	-0.0784661102	0.0455691799	0.0001977106	-0.0618242945	-0.0440601706	-0.043764446	0.0731349168	0.1387832246	-0.0737931268	0.0438656449	0.1119491581	0.0247476669	0.1082355141	0.122073853	-0.0468176885	0.1098337162	0.0484165116	-0.113942399	-0.0605372722	-0.1662146806	0.0541881451	0.0030475194	0.0342732873	0.0706512205	-0.0388480547	0.0239496681	-0.1800835358	-0.0288261047	-0.0886154956	-0.0179256074	-0.1471147901	-0.0501628988	-0.0341661716	0.0399222394	0.0681381702	0.1051471503	0.1253413867	-0.2290725674	-0.1419349136	0.009138383	0.0333504114	0.0382059653	0.1632165562	-0.0018207645	0.0572009753	0.0826728776	0.0350221954	-0.0250303026	0.0159122371	-0.0959255687	-0.0960063732	0.0497853846	0.0497677591	0.0900446329	-0.1577251718	-0.1048940761	-0.2340272402	-0.1691048972	-0.0508833633	0.0322160348	-0.0562250437	0.0187270104	0.067867821	-0.018208551	0.0114563677	0.0999368295	0.0795334992	-0.1255485501	0.0438200477	-0.0287981206	0.0195230114	-0.0064047598	-0.0650130905	0.0344042598	-0.0966574498	-0.0158927533	-0.1261438854	-0.0122024981	-0.0349794758	0.0729189016	-0.125799622	-0.0116478684	-0.1218185833	0.0304957574	0.0248822106	-0.0270126109	0.1211143305	-0.1220499079	-0.0690258097	0.1497721615	0.03235584	0.0184653635	0.0266313062	-0.2003313585	-0.0762085233	-0.139438101	-0.0409922491	0.1075206159	0.0474096687	-0.0292110772	-0.0956594465	0.0	0.0	0.0465481416864435	0.0042683914767992	1.821916579921206e-05	0.0021667294944612	0.0600187332200334	-0.0490188870283675	0.0024028512854998	0.0036022483373375	0.0759708673055499	-0.0337480788608744	0.0057715726791574	0.0011389328267997	0.0031470568192946	-9.69368635604e-05	9.396755516927604e-09	9.903966623868643e-06	-0.0006021281067218	-4.294381465889995e-05	3.625582569043793e-07	1.8441712174579502e-09	0.0018259538811037	8.903850225349991e-05	3.334107575917665e-06	7.927854883546509e-09
1008.2616308673412	0.0058765132333746	3.4533407782027745e-05	1016591.5162792704	1161.959720311846	1.9479494367326424	1350150.3916271834	3.794507008067019	944.5885998425184	-0.2627148327524082	892247.6229524494	0.0690190833481258	963.6876831754172	871.8062423121902	0.982886	16.969795	0.0632088135712716	0.0352956124237805	-0.0957406201	-0.0579020344	-0.0376572224	-0.2414987634	-0.0333058869	0.0900870908	0.1408777405	0.1539418185	-0.0275155869	-0.1687351811	-0.0426949008	-0.0966665767	-0.0837555474	-0.064055888	-0.113150006	0.0736339692	0.1223977822	0.0869784882	0.0660687807	-0.0848186425	0.0220329163	0.0986213791	0.1790898195	0.0790413938	0.051253786	-0.3685867985	-0.0752548507	-0.0524815888	-0.0816706337	-0.0344379692	-0.021153689	-0.022499615	0.1203531732	-0.1148328204	-0.0461785631	-0.0216390125	0.0089806694	-0.0825023792	-0.0714377741	-0.0419558356	0.0052250178	0.1798250946	0.1450603787	-0.0926811568	-0.0268905151	-0.1384593176	-0.146429665	0.0305068566	-0.1055557001	0.0902060198	0.0750956607	0.2116638121	0.0021525324	0.0090513561	-0.0649154886	0.0565455425	0.0748504075	-0.1462001855	0.0251511687	-0.1340751767	0.1860506553	0.1235378459	0.2222899067	0.0503481978	0.0490698464	-0.058086226	-0.0254901079	0.0383733958	0.1246554789	0.059876004	-0.2287479182	0.0855193002	-0.1471462718	-0.0758713781	0.1636673729	0.1161344105	0.0514101523	-0.0973485635	0.0004247286	0.1214651457	-0.0907217718	-0.0052542932	-0.033218687	-0.160585986	-0.0303370076	-0.0035706087	-0.0207342723	-0.026568903	-0.0573670454	-0.1517171444	0.1009189889	-0.1198081272	-0.0471125072	-0.0690622032	-0.0644290098	0.1360467583	-0.0179216565	0.092469663	0.2124934368	-0.0340968498	0.1144772759	0.0592123334	-0.1436718796	0.0029468557	0.023398398	-0.0259293874	0.1055284005	0.0408893051	-0.0392403744	-0.104504154	0.0	0.0	0.0467444549634166	0.0001963132769731	3.8538902715917376e-08	0.0021850440698268	0.0817809728419547	0.0217622396219212	0.0004735950733619	0.0066881275189765	0.0869256880488222	0.0109548207432722	0.0075560752427611	0.0001200080975172	0.003147382844931	3.260256363998328e-07	1.0629271558991597e-13	9.906018772565957e-06	-0.0007714392741233	-0.0001693111674015	5.95118553659884e-07	2.866627140685876e-08	0.0022622254866479	0.0004362716055442	5.117664152439328e-06	1.903329138041141e-07
1008.1777606132266	-0.0838702541145721	0.0070342195252429	1016422.3969951004	1160.4746326446534	-1.4850876671926017	1346701.3730117432	2.2054853792475635	944.7026978638796	0.114098021361201	892463.1873512926	0.013018358478541	963.6472160873964	872.503951990964	1.159871	20.025482	0.0641841046544649	0.0342855538204936	-0.02433491	-0.1305895273	-0.1149894768	-0.0243962142	0.0058257738	-0.0396061917	0.1424229153	0.0129736442	-0.1109432218	-0.0852429299	-0.0389577199	-0.0907625897	-0.0859204562	-0.1289099158	0.0032662337	0.0552552184	-0.1079339761	0.2035709935	0.0091346395	-0.0497067374	-0.00946344	-0.036400807	0.0705681994	0.1241413253	0.1935490258	-0.0410204869	-0.0220575746	0.0363571422	0.1026861099	0.1074641604	-0.0380359073	-0.0491064454	-0.2085942389	-0.0410268109	-0.1051601044	0.0928836082	0.1254038557	-0.1100225168	0.176206214	0.1068230313	0.039741204	0.0487600098	-0.0520972549	0.1057599001	0.2074063199	0.1016089014	0.1191503933	0.1430198774	-0.0135456441	0.1223944202	-0.0351749443	0.0088904343	-0.1154232324	-0.0896252986	-0.2048282202	0.001871152	0.003722596	-0.1011627613	-0.0919816484	0.0357795057	0.1118606788	-0.1146531718	0.1027235487	-0.0686608199	0.1038275372	-0.1003565608	0.0584942089	0.097154226	-0.0308987591	-0.0935711293	-0.0403965618	-0.1870363543	-0.0747468589	-0.0463754214	-0.1318339991	-0.0378745357	0.0764434121	-0.0027265008	-0.1698654862	-0.236511536	0.1334716804	0.0423544881	0.0311185231	-0.0402809557	-0.0273464892	0.1172886189	-0.0089300436	-0.1134554847	-0.077317661	0.0291502299	0.1659767924	0.0478333649	-0.0297924544	-0.0275234583	-0.0077016982	0.0572184842	-0.0627818445	-0.0609621578	0.2276968759	0.047507563	0.0695597247	0.08669441	0.0771405503	0.0637218048	0.1480191158	-0.0354329739	0.103461389	0.0342530363	-0.0490194755	-0.1121647876	0.0	0.0	0.046864487000036	0.0001200320366194	1.4407689815001233e-08	0.0021962801417765	0.0605284753701766	-0.021252497471778	0.0004516686487879	0.003663696330638	0.0685405305299298	-0.0183851575188924	0.0046978043253242	0.0003380140169944	0.0035203390530209	0.0003729562080899	1.3909633315279694e-07	1.2392787048224088e-05	-0.0007712237760106	2.154981126999828e-07	5.947861126840481e-07	4.643943657725447e-14	0.002146868840307	-0.0001153566463409	4.609045817481122e-06	1.3307155855019506e-08
1008.8267326915892	0.6489720783625899	0.4211647584942595	1017731.3765931872	1151.5804470062255	-8.89418563842787	1326137.5259270582	79.10653817081659	944.1778363202068	-0.5248615436728414	891471.7865983072	0.275479640026638	963.442798037426	879.9454997144553	1.22885	21.216433	0.0741814464912722	0.0618610514970022	0.1043023196	-0.1285037794	0.0789017529	0.0709765897	0.0067315831	-0.1105956326	0.0075565888	-0.1066521302	-0.1129954109	0.0662931823	0.1513111752	-0.002352691	-0.1289372471	-0.0857422248	0.072153054	-0.1386962367	-0.1487473776	-0.10650512	0.0348160244	-0.2610550171	-0.0075597903	-0.0287748827	0.0076184458	0.05657692	-0.1253188792	-0.0836283047	-0.1754351988	0.0336660919	-0.0064628417	0.0544934978	0.054851737	0.0357587813	-0.0361167795	0.159280238	0.0721258071	0.1182722973	0.0583749065	0.083931449	0.0124938951	-0.0242780326	0.0652813974	0.0480706632	-0.150820538	-0.0934562725	-0.1227983053	0.045994649	0.0127431017	0.0393741472	-0.1210746692	0.0747737806	-0.1444996668	-0.2037753133	0.0926743725	0.1079425183	-0.0371106545	-0.0206667445	0.1130146387	-0.2022031487	0.1923036807	0.0292620349	-0.0266552108	0.0793868745	0.0275353915	0.1378577372	0.0675597614	-0.0139753146	-0.0214561987	0.0841119793	-0.1479973125	-0.0575608472	0.0956442663	0.0394548127	0.1020956203	-0.1673604315	0.0130503082	-0.0503605618	0.0882570221	0.1241829079	0.1591445062	-0.0197187795	-0.0334541416	-0.0252234181	0.0781100954	0.1075756212	-0.1042426183	-0.0081473561	0.0249125525	-0.2064933582	-0.0625326553	0.0326554279	-0.0266893288	-0.0063890814	0.1243800769	0.073698746	-0.0274154511	0.089255353	-0.0346945606	0.0685881447	0.1437423647	-0.0689461605	-0.0216203099	0.0727522814	0.021580887	0.0859904813	0.1612300156	-0.1488249138	0.1013210464	0.0275196736	-0.0584860291	-0.1185545494	0.0	0.0	0.046936355621824	7.18686217879988e-05	5.1650987977064154e-09	0.0022030214790583	0.121134028800526	0.0606055534303493	0.0036730331065989	0.0146734529334466	0.0690841687022896	0.0005436381723598	0.0047726223652864	2.955424624467102e-07	0.0036709533005863	0.0001506142475653	2.268465156969157e-08	1.347589813508545e-05	-0.0008780652919897	-0.0001068415159791	7.709986569969571e-07	1.1415109536712287e-08	0.002148620802098	1.751961791000064e-06	4.616571351208252e-06	3.069370117124152e-12
1009.029921160352	0.2031884687628462	0.0412855538381901	1018141.3817968664	1149.0643442426408	-2.5161027635847404	1320348.86720977	6.330773116918768	942.9154718622432	-1.2623644579635993	889089.5870771967	1.5935640247297318	960.7995886862004	880.2437961859382	1.379388	23.815516	0.0739811801560125	0.0366213196378131	0.1386668135	0.0682268063	-0.0961562875	-0.1736034524	-0.0719045665	-0.0178958598	-0.1473771527	0.1093493085	-0.120337387	-0.0179954843	0.0857684059	-0.0213238229	-0.0056996918	0.0843770652	0.0838459202	-0.0736128998	0.1704706509	-0.0118328528	-0.0055867343	-0.0820473152	-0.1131443432	-0.0975885789	-0.1037835234	-0.0008268745	0.035977753	-0.024645646	0.0253354794	-0.0001320086	-0.0341495695	0.0342232767	-0.1506527073	-0.1800859747	-0.1016197164	0.0529323448	-0.0341620073	-0.0359837297	-0.0829206485	0.123495971	-0.00527762	-0.089282618	-0.0319956499	0.1894945427	0.1412800237	0.2202743814	0.0019554889	0.1127396495	0.1015049495	0.0949158477	-0.0813568739	-0.1271444981	-0.1042450146	0.0908603568	0.1434996213	0.0224640225	0.0494144978	0.0075199964	0.1331386858	-0.0903276031	0.1994533775	0.0506321004	0.0450667716	-0.1201248518	0.0554466179	0.0126932446	-0.1382846077	0.0677298235	0.0155923225	-0.0665829629	0.0033974045	0.1158987864	0.0582829915	-0.2113398076	-0.0806420986	0.0309565755	0.1614346386	-0.0170492836	0.0093677516	0.0932102775	0.0284851493	0.0164639355	-0.099833239	-0.0423525255	-0.133086946	-0.0391689157	-0.0569077489	-0.1499436644	0.0762870691	-0.0570602669	-0.1966716598	-0.1296501222	0.0433817899	-0.0202214812	-0.0419824367	0.091011286	-0.0612287885	0.1344073256	0.0766003513	-0.1250365897	0.0259987562	-0.0514800607	-0.0524190549	-0.1207221202	0.110635701	0.0409390433	0.0644596773	0.1330743869	0.0991088896	0.0207083033	-0.0675796767	-0.1236010407	0.0	0.0	0.03795352637934	-0.008982829242484	8.069122119962572e-05	0.0014404701646272	0.0904267554677034	-0.0307072733328225	0.0009429366355366	0.0081769981044158	0.0689219014851687	-0.0001622672171208	0.0047502285043313	2.6330649752160757e-08	0.0039428471658009	0.0002718938652146	7.392627394133513e-08	1.5546043772864192e-05	-0.0011730413212132	-0.0002949760292235	1.37602594127361e-06	8.701085781646314e-08	0.0022643271149316	0.0001157063128335	5.127177283414462e-06	1.3387950829546881e-08
1009.9692782853408	0.93935712498876	0.8823918082671489	1020037.9430802122	1150.47401940482	1.4096751621791554	1323590.469325482	1.9871840628648283	943.1353152163392	0.2198433540960422	889504.2228082236	0.0483311003401978	960.304282717402	865.9264473218099	1.280395	22.106363	0.0554405169995333	0.0301086980685331	0.0294215258	0.1796073966	-0.1199433015	0.0862346562	-0.0164986152	0.0304069442	-0.196038724	0.0880869875	-0.0780724205	-0.0262490369	0.0190207396	-0.1330045158	0.0330177738	0.1553611456	0.0376957028	0.1032604089	0.0691010206	0.1591227264	-0.0384806133	0.1428206495	0.1231218851	-0.1484083233	-0.2112129998	-0.0338956081	-0.0341162937	0.0021386278	-0.0571914527	-0.161997624	0.105199809	-0.0435664568	-0.0124650491	0.0991195091	-0.0339360121	-0.0166521689	-0.1382210229	-0.0197052622	0.2267564486	-0.1158185074	0.0368599151	-0.0879453045	-0.00073147	0.1565429783	-0.0841720098	0.1872883846	-0.0657248175	0.0131087318	-0.0431238839	-0.0486824499	-0.0824341864	-0.1767417143	0.0133044455	0.1142743807	-0.0718586674	-0.111798039	-0.0627509195	-0.0328892781	-0.1893976748	0.0406115431	0.0721712507	0.2342888235	-0.0096621405	-0.1007053606	0.204557521	0.0862600301	0.0486068027	-0.1686503584	0.0069062538	-0.1130060759	0.0752226958	-0.0165050559	0.0638031078	0.0714503703	-0.082632351	-0.0255545788	0.0704724371	-0.1595534919	-0.0702263744	0.0582485721	-0.0786362439	-0.176292772	-0.0309395963	-0.0770127489	-0.1109140085	-0.0757998898	0.0908643879	-0.0206742965	0.1110886137	-0.0853798936	-0.1326682286	-0.0207678729	0.0781927065	0.149371791	-0.1146732932	0.0055486153	0.14044324	-0.0329114247	0.0574075013	-0.0984084739	-0.0396666133	0.1606148653	0.0961980695	0.119926723	-0.0551226083	0.0498648482	-0.0002885409	-0.0029222534	0.0968264867	0.0138382331	-0.0762424371	-0.1272470829	0.0	0.0	0.0447117587174688	0.0067582323381287	4.567370433612985e-05	0.0019991413676091	0.0692967357426823	-0.0211300197250211	0.0004464777335797	0.0048020375845911	0.0505171321266502	-0.0184047693585185	0.0025519806383014	0.0003387355351402	0.0039081755145348	-3.4671651266100084e-05	1.2021234015180595e-09	1.527383585240935e-05	-0.0010250808957998	0.0001479604254133	1.0507908429337206e-06	2.1892287488514292e-08	0.0022640092800538	-3.178348777998184e-07	5.125738020169726e-06	1.0101900954602553e-13
1011.0539476983186	1.084669412977746	1.1765077354494884	1022230.0851563542	1150.1811374391827	-0.292881965637207	1322916.6489208925	0.0857798457955141	944.4744115881018	1.3390963717625937	892031.9141446912	1.7931790928677425	961.9778318074144	866.4912501023153	1.246405	21.519524	0.050305254366556	0.0312102727360208	-0.0853207742	0.0770656534	0.1030043624	-0.0158911965	0.1471216389	0.11640694	-0.1326255108	-0.0418593449	0.0018399161	-0.1155205147	0.1320438077	-0.024045774	-0.0397675995	0.0698913023	-0.0990354812	0.0941437013	-0.0648148008	-0.0778161052	-0.0689364006	0.077858223	0.0925321773	-0.0623546485	-0.0370473607	-0.0003803983	-0.123615932	-0.0997183636	-0.1157092475	0.0667405593	0.0603551407	0.0565947787	0.0289677624	-0.0326940971	-0.0846737417	-0.0141899097	-0.0272736743	-0.199832379	0.089416409	0.2462009912	-0.0335827681	-0.0519565226	-0.0841778127	-0.120911639	-0.0065178392	0.1116624516	-0.022278525	0.0448982607	0.0845267618	-0.0570158345	-0.068304006	-0.065103477	0.1252904947	-0.0251781779	-0.1121444928	0.0542453833	0.0764955304	-0.0738864288	-0.0994367132	-0.1059804087	-0.0202625867	0.1286612788	0.029479861	0.1216409441	0.0579630182	0.0748698667	0.0155502104	-0.0472684617	0.1079258516	0.1115097121	-0.1406573134	0.0644640343	0.1016172995	-0.0185408242	-0.1045847599	0.1774987125	-0.0895874202	-0.0095459787	-0.1429389818	0.1704410384	0.0348402211	0.0802917872	-0.189088438	-0.0544627335	0.0465985614	-0.0228430419	0.1023255294	0.0028311671	0.0806001861	-0.159285424	-0.0388272636	-0.0387871414	0.0755221615	0.0029310563	0.0587619923	-0.1344974459	0.0542595572	-0.1259233217	-0.0055486509	0.0306906657	-0.0802514352	-0.0100518097	0.0966771193	0.0245075023	0.0787736513	-0.108408612	-0.0450382783	0.1401794081	0.0944754553	0.006928937	-0.0844190769	-0.1294513648	0.0	0.0	0.0337827309763412	-0.0109290277411275	0.0001194436473663	0.0011412729122198	0.0954168590909745	0.0261201233482921	0.0006822608437299	0.0091043769987868	0.0520579520745414	0.0015408199478912	0.0027100303741952	2.374126111819446e-06	0.004125159312569	0.0002169837980341	4.708196860934648e-08	1.7016939354074744e-05	-0.0010078355852172	1.7245310582600154e-05	1.0157325668300955e-06	2.9740073709034087e-10	0.0022640858380219	7.655796810000434e-08	5.126084681931329e-06	5.8611224796012825e-15
